Geneid,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
CG8726,head,0.2642532103818511,0.20628029535131234,0.10840466869299864,0.6979169634331482,0.3020830365668517,0.12536178109646962,0.19367836787385306,0.0884183118262687,0.1589691373019631,0.17820674351408822
ACC,head,0.3713399545725462,0.177499977880258,0.0283674510124573,0.8918765269874702,0.10812347301252974,0.03452896945273926,0.07975602200007244,0.026238857573940618,0.2732267864001447,0.1726170026136667
Nup44A,head,0.020805084310561828,0.21209647723616634,0.32572396607141973,0.37247418461602533,0.6275258153839747,0.3155988812513857,0.30180184931255494,0.17215769732825312,0.010665168282073336,0.15201967908067604
CG14762,head,0.5502280219794016,0.18771628643150037,0.004716442039520555,0.9789714641166023,0.02102853588339767,0.005053103833902664,0.016312093843877114,0.003948057922073049,0.42443512712485526,0.17482405354689778
Cul4,head,-0.2537933470620053,0.2247099553049787,0.6562171769094077,0.13479683875954615,0.34378282309059227,0.14737440722768874,0.20898598433104612,0.09754547002420727,-0.1430476295065272,0.18428734637369945
udd,head,-0.37909502490426705,0.25617578403252156,0.7463473075144157,0.09732087187102564,0.2536526924855843,0.10158901675748759,0.15633182061455866,0.06586482978591199,-0.21047649296600338,0.21195676639779143
Obp44a,head,-0.4001756752706722,0.28135279986161305,0.7272319010814678,0.1112821985121317,0.27276809891853215,0.11072528239670675,0.16148590040640046,0.06883554982326084,-0.20649756333584396,0.2222844149809343
RagC-D,head,-0.16468601448991116,0.23197601692469003,0.5394078825563828,0.20621951783417086,0.46059211744361717,0.21550107639976118,0.2543725996094463,0.1339458535404354,-0.08580894574686017,0.17490161094771992
Gasz,head,-0.4808333778195233,0.2911998327632775,0.7782287455523846,0.08737955504554018,0.22177125444761536,0.08491811214152258,0.13439169940207518,0.05334831789852144,-0.2498423474081229,0.23303398324134084
Cyp6a13,head,-0.11889798956683739,0.25027885703682207,0.4791159761180266,0.25709228502734516,0.5208840238819734,0.2514038724486281,0.26379173885462825,0.14294489855371798,-0.058307524090779723,0.17877200633924073
Lnpk,head,-0.3019382513383144,0.2335606552975851,0.7009199820036225,0.11455354799157741,0.2990800179963775,0.12334034383909125,0.1845264700048001,0.0824936341379862,-0.17164962961789587,0.19449162956173718
Cirl,head,0.24272027400388296,0.18775881623757296,0.10175455521249532,0.699458066184363,0.30054193381563704,0.12418418396352987,0.19878737860314172,0.09081137827956208,0.1516037704112487,0.16668281084905104
CG8635,head,0.3813788053094993,0.20934532416990606,0.05188986243149593,0.8345092501043476,0.1654907498956523,0.058613056593577635,0.11360088746415636,0.04301079228230877,0.2508073003160789,0.1926003222361453
CG8586,head,-0.17812327475100265,0.2549151085762361,0.5392247109495797,0.21550488419366506,0.4607752890504203,0.21572918468232655,0.24527040485675525,0.12566159368999325,-0.08850175899056896,0.18677818898010032
CG8243,head,-0.1255824650909929,0.20154413015675596,0.5079329155351147,0.2118776325249025,0.49206708446488534,0.2351074221931818,0.28018945193998285,0.1577208620834792,-0.0681305591210475,0.15447020636022624
CG8237,head,0.1189305077359113,0.22889331417055941,0.24137698134488667,0.4867298204238893,0.5132701795761107,0.24598923522370977,0.271893198231224,0.15064023197290385,0.06097058493633594,0.16812826899522282
AIMP1,head,0.3152484203743864,0.22950507308216064,0.10299330170531237,0.72274275934028,0.27725724065972,0.1134073964460547,0.17426393895440764,0.07535856191605748,0.18340536873815763,0.1946841545758871
PAN2,head,-0.14472145163030348,0.2247498397361872,0.5198152626859749,0.21605051041101136,0.4801847373140251,0.22854430159388572,0.26413422690301375,0.14344844979577454,-0.07579065508096429,0.16894935679841552
CG8229,head,-0.2848928953350902,0.24931856267005623,0.659604057487284,0.14017690740264177,0.340395942512716,0.14555100716564573,0.20021903511007422,0.09151730358115771,-0.15242887747595923,0.1980343151295947
Tom7,head,0.5545677228206745,0.20715397627031454,0.010095269355039765,0.960341620045377,0.03965837995462296,0.009771402868815159,0.029563110599583192,0.007509586445459815,0.403079259568624,0.19139787433599822
spab,head,-0.09361601566939814,0.25159534212595985,0.45262249818010275,0.27855979978910644,0.5473775018198972,0.26668358907129425,0.26881770203079075,0.14804838963555278,-0.045431662126621065,0.17746120488388528
Ance-4,head,-0.03225612472563055,0.2363310822254949,0.38964860788977046,0.3251365703485672,0.6103513921102295,0.30509506622766114,0.2852148217616623,0.16203531660970313,-0.015921329683642287,0.16634564346679606
PPO2,head,-0.3619120982147199,0.30114909704335713,0.668817433823813,0.14675364104301125,0.331182566176187,0.14073931214339616,0.18442892513317577,0.0823973461217909,-0.17196031829979003,0.22377260401622312
Pgm2a,head,0.09325313891056997,0.23885380587689842,0.27080422981151764,0.45469516399784327,0.5453048360021567,0.2657524511268023,0.2745006061906391,0.15308955831126722,0.04642427853851754,0.17096840115858403
Phax,head,-0.06784770069305246,0.28332292663048414,0.4250322571838909,0.3153200684570293,0.5749677428161091,0.2838800728882321,0.25964767435907976,0.1389769844752806,-0.030621354524775147,0.19122298155379197
GstE13,head,0.025945493160995703,0.2424259344499283,0.3336865092698595,0.384127748556606,0.615872251443394,0.30931214694954057,0.2821857421735345,0.15946488205774198,0.012658934245351488,0.16952387778034117
Hydr1,head,-0.8671721010356266,0.28614266222430035,0.9702498057510419,0.008774383408707679,0.029750194248958084,0.007217162631114245,0.020975810840250405,0.005147418853544245,-0.5248946796612252,0.24093742969680798
Myd88,head,0.2394969192040861,0.22342336952846273,0.14297466761712047,0.6400204294083318,0.3599795705916682,0.15620510333759635,0.21700490297454772,0.10363661656230971,0.13403220910255803,0.18165291892729368
prel,head,0.046344697716869554,0.19734991050196,0.28921073410120585,0.4012551738323274,0.5987448261676727,0.29751875073126643,0.3095340920664668,0.17497110624115994,0.024354066775220274,0.1439952236481487
CG1888,head,-0.39342511984179307,0.24239481470026827,0.7835856096271099,0.07780091504657996,0.21641439037289012,0.08290437560884813,0.13861347532631016,0.05591297179984324,-0.23130566265247268,0.20841898581175605
CG1902,head,-0.28597492055964713,0.23830522222483233,0.675631905119793,0.12864529780945738,0.324368094880207,0.13689024053942,0.19572279707074963,0.08935742972654086,-0.15835380982027775,0.1941233346616318
CG1648,head,0.28422590492707744,0.17164849336473473,0.058461983936926476,0.79722548094228185,0.2027745190577182,0.07633126443946629,0.14431253512079173,0.05928477743686507,0.19676115087728865,0.1643121514648329
hebe,head,-0.4776728186464676,0.2907842745985598,0.776450617088111,0.08818263318035272,0.22354938291188897,0.08559462433291834,0.13536674973153626,0.05382051021819853,-0.2481815466470702,0.23263399103694976
Ntmt,head,-0.33525125667476763,0.2450160599207364,0.7198122017605961,0.10795245003705745,0.2801877982394039,0.11515581178168088,0.17223534820234643,0.07415405698727356,-0.18790839227492584,0.20296850952567688
Sec24AB,head,-0.11476594839523413,0.23227466991892573,0.4806336735511667,0.24756015365506467,0.5193663264488333,0.25053098584889233,0.2718061727937686,0.1505768311688734,-0.05833423146094576,0.16944594876368588
CG1513,head,-0.3359765008090143,0.20425467090307461,0.794192954660467,0.066521745054166,0.20580704533953298,0.07791097433743795,0.13928530028536698,0.056017200995583404,-0.21704953843083777,0.18635296561105882
CG1441,head,-0.6516893773508985,0.28017548588237645,0.9051071848572958,0.0316821840289509,0.0948928151427042,0.02902881116646658,0.0632106311137533,0.01960266436113019,-0.37967933329249187,0.23788525612225894
oys,head,-0.0014959792722808452,0.17849985936824847,0.33644137723374057,0.3324535693176164,0.6635586227662594,0.3267537133336076,0.33110505344864305,0.17869018814488,-7.95772716204819e-4,0.1301888080867679
CG2269,head,-0.004646540519394726,0.21006837518756408,0.3532719684774098,0.34272516348557247,0.6467280315225902,0.3243468170257249,0.3040028680370177,0.17295730330349166,-0.0023863100216007906,0.1505508845387331
dmpd,head,-0.3803815706540665,0.22999382842748248,0.7930882792651642,0.07163649586249177,0.20691172073483577,0.07849271713396054,0.135275224872344,0.05376796753809973,-0.23173362956894367,0.20216684823835787
CAP,head,0.17083491191465416,0.1848135367826707,0.15365359898956976,0.5901046059442414,0.40989539405575864,0.18319017851399125,0.2562417950661889,0.13573968268349268,0.09966150051000158,0.15288920117215224
CG12909,head,0.25276413753501226,0.2847364597495699,0.19112508845587714,0.5900960809013734,0.40990391909862656,0.1833514819978919,0.21877883064274942,0.10486313801859115,0.12010116912855187,0.2066192617216585
CG11825,head,-0.24853398943683214,0.28959068178022795,0.5822364118640065,0.19754785906282687,0.41776358813599346,0.18933438866662414,0.22021572907316658,0.10573719661983597,-0.11632134724434233,0.20784174415048648
Prx2540-1,head,-0.9395898122389541,0.29577255758929405,0.9761497019203846,0.006999041508080863,0.023850298079615362,0.005944216025392631,0.0168512565715345,0.004145666474109377,-0.5589222293790526,0.24678795814443008
CG12896,head,-0.5745415985844717,0.2980546357278223,0.8333771195182289,0.06259427688806354,0.1666228804817711,0.05951308558871076,0.10402860359370755,0.037034962382786536,-0.3040872001659361,0.24211335635024114
CG12895,head,-0.6847734046949099,0.25709857627355415,0.9496773109313382,0.014866965804105535,0.050322689068661774,0.012676366485003285,0.03545572326455624,0.008963907595123222,-0.43755450774205007,0.2245861258370708
trsn,head,0.2501257272318478,0.24994586843811983,0.16213828057376709,0.6210416816036899,0.3789583183963101,0.1663314738889403,0.21682003782254303,0.10350458620412674,0.1307689517992854,0.19365943023300236
CG17765,head,0.08959982600769223,0.20228721316131973,0.24728072309063004,0.4582524252827314,0.5417475747172686,0.2635301503889233,0.2944668516266386,0.1683457716533191,0.04755056093078379,0.15056095210306195
Git,head,-0.3754728545545931,0.2581718323548274,0.7396793590272952,0.10090963421463545,0.2603206409727048,0.10451938773662334,0.15941100675806935,0.06772958432867418,-0.2065932979546338,0.2122380980124941
Daao1,head,0.23502884202858088,0.2384537774380022,0.16103265544924394,0.616662746418547,0.38333725358145304,0.16845571281208602,0.2223045981322091,0.10712989653547833,0.12570581754317497,0.18712851734406327
CG7220,head,0.21464234826481654,0.16426925076976914,0.09364471579904621,0.698351170298755,0.30164882970124496,0.12485767502822921,0.20800411390219875,0.09667514753063161,0.13965932057559674,0.15071387355908578
CG7222,head,-0.4568793733371197,0.24892737774031123,0.8293832686529878,0.05918898939531629,0.17061673134701216,0.06179329698323232,0.11142774195169587,0.04169214650014094,-0.27279531382899563,0.21621244147807617
RpS15Ab,head,-0.3621295987147177,0.26208124372615615,0.7208095669417269,0.11100845521449401,0.27919043305827307,0.11457290909123789,0.16818197784377906,0.07224848516233374,-0.1950815951531114,0.21202897521919062
CG12343,head,-0.29803457233565744,0.24839789387776556,0.6750208151681146,0.13162970998635717,0.32497918483188537,0.1373078746652719,0.1933494748455282,0.08808972299320769,-0.16125178692836376,0.19943289448749724
CG18004,head,-0.23600534801778617,0.2507988923345953,0.6047556041508808,0.17206108694995303,0.3952443958491192,0.17524354408578974,0.22318330889916616,0.107864586978593,-0.12208765848942184,0.19213799203227228
ND-B14,head,0.3891635560894704,0.18998408032820782,0.032614750400176196,0.8826595138666132,0.11734048613338678,0.03762056019389901,0.08472573573321059,0.02855260545551704,0.27684744546448353,0.18154140363265858
Polr2E,head,0.06024696941863272,0.23145018003159404,0.2960708705542212,0.41927602590775437,0.5807239740922456,0.28688533802695193,0.2846531035380244,0.16156499155478632,0.03013877575726972,0.1648171796394697
CG12391,head,-0.09204724588274082,0.2566026221491262,0.4501490468903815,0.282835012971696,0.5498509531096185,0.2681860811321011,0.2670159401379225,0.14629494487593753,-0.044191506746720496,0.17982599410331082
Listericin,head,0.3993816952754763,0.2765597495652595,0.10723453752561435,0.7335576870731878,0.26644231292681225,0.10761993684336504,0.1592077754011979,0.06762897974666722,0.20934194880059384,0.22075470875656442
Cpr47Ee,head,0.06094366952960062,0.2923766203317523,0.3241461752575877,0.41896128656865694,0.5810387134313431,0.28709498123001953,0.25689253817375535,0.13648567258242353,0.026935579875584505,0.19503818811910248
CG9067,head,-0.13152839581001752,0.26853417296281046,0.4856208371146708,0.2595625005567462,0.5143791628853291,0.24650478401125517,0.25481666232858297,0.13434282252169913,-0.06220175002802124,0.18829830740520198
CG13220,head,0.10806253860716764,0.18198409008674843,0.20992975764735738,0.49222677235743056,0.5077732276425695,0.2431985632349591,0.2978434699952121,0.170311891614029,0.05987968100271859,0.14100485364763451
Fbl6,head,0.018783417167354877,0.24210739879571627,0.3403421912975769,0.3769168335721822,0.6230831664278178,0.31296425050772486,0.2827409751302409,0.1601485242424233,0.009164954452320843,0.1692159035988182
CG12384,head,0.050254751954842636,0.16272935037380387,0.25754857937935294,0.4034041253479874,0.5965958746520126,0.29592685294716387,0.33904729527265964,0.17905071064668993,0.027353755388239944,0.12165086017922806
Sod3,head,0.774062733941197,0.16261865550049134,7.35666921221709e-6,0.9999480558283981,5.194417160191789e-5,9.768546834272937e-6,4.45875023897008e-5,8.392709619273643e-6,0.6457515881593933,0.15061935776750435
Prip,head,0.32640157025630545,0.2195788369670326,0.08688023142489668,0.7530466425541142,0.24695335744588584,0.09901302991585688,0.16007312602098916,0.06813163811242257,0.19810545209901712,0.19210276657284625
tou,head,-0.008480180643700486,0.25221779147118834,0.3691119773510428,0.35334890139704783,0.6308880226489573,0.31802141424293756,0.27753912125190944,0.15555800706398257,-0.004058732364358083,0.1745075917527164
CG9005,head,0.03128104856291758,0.20958546374032963,0.3130917178121246,0.3842470453680698,0.6157529546319301,0.30890562143665085,0.30266123681980556,0.17249995748597227,0.016115422846347153,0.15081027241464848
CG9003,head,0.1088980918296496,0.190712868856068,0.2176649674446502,0.4893903003816195,0.5106096996183804,0.2451086301676127,0.29294473217373024,0.1673444719921748,0.05954456174014198,0.14617745745932903
CG13185,head,-0.4374221989651792,0.27523883530502063,0.7684009822556375,0.08989877669621399,0.23159901774436253,0.09063592886216391,0.14170024104814855,0.05732259604234867,-0.23509344923299283,0.22419078828202194
ERp60,head,-0.9134917085532659,0.23581350713933916,0.997289585639392,6.004806196342402e-4,0.0027104143606080378,5.815780657399458e-4,0.0021099337409737975,4.53060165825599e-4,-0.6457932203882053,0.2062720161610881
PI31,head,-0.5776737480506542,0.27851642434686724,0.8663820872039547,0.04687006887105803,0.1336179127960453,0.04443475743399231,0.08674784392498726,0.02990281386972436,-0.32872329740751327,0.23501989600414688
CG18343,head,-0.8397674103147112,0.2601482108555852,0.9832853178836063,0.004461069513361136,0.01671468211639371,0.003996103456438608,0.012253612603032572,0.0029579492213945603,-0.5491177734866105,0.22379271930573783
wash,head,0.08544832552105452,0.2782732617674999,0.29967032286356854,0.44080099682922236,0.5591990031707776,0.2743735547776966,0.2595286803072091,0.13880314210246675,0.03910486034975669,0.18970390772724083
RpS11,head,0.7775629156728594,0.17604094882384935,3.7062785011870075e-5,0.9997687740921828,2.3122590781713665e-4,4.3608936868675303e-5,1.9416312280526657e-4,3.681175266185106e-5,0.6304199079645998,0.1611275919741799
CG17739,head,0.37498333520546323,0.1880056034101118,0.035589635026126595,0.8728009381073996,0.12719906189260044,0.04160358579951905,0.09160942686647384,0.032388225057067975,0.26590752291093295,0.17989447423426877
Den1,head,-0.32992691984916567,0.2571699623547535,0.6961394835023474,0.12262233674370293,0.30386051649765256,0.12678506370900516,0.18123817975394962,0.07996920031663136,-0.17713747526394336,0.20654379144804771
CG8839,head,-0.422437683742801,0.20920497100289281,0.8743097907017727,0.03750521376558301,0.12569020929822727,0.04089564243229338,0.08818499553264426,0.030578197517147986,-0.2861119067841145,0.19449387298661924
Cpr49Ae,head,-0.051203913948980606,0.24795926455253964,0.4099780785852344,0.3129969031523355,0.5900219214147656,0.29224557832886083,0.2770250182624301,0.15515951113581705,-0.024802216334348086,0.17326688539220358
CG8520,head,-0.3077703293037355,0.25944551451767417,0.6705130915567086,0.13681313576293821,0.3294869084432914,0.1389845168778663,0.1926737726803532,0.0877130144884283,-0.161891539506106,0.2045494881820644
Nup54,head,0.41862951697433104,0.2639241516298571,0.08725447282863483,0.770368961164025,0.229631038835975,0.08938261230638592,0.14237656600734017,0.057894017329986856,0.2316489544601847,0.2186717233323597
DUBAI,head,-0.05116110319474565,0.2385195530779653,0.4096048946812867,0.3083723724103332,0.5903951053187133,0.292454240598454,0.2820227329083801,0.15931560072698764,-0.02522331816546446,0.16823284802291597
Dyb,head,-0.015778142134406536,0.2058185971520353,0.3648904034338154,0.32831730588336927,0.6351095965661846,0.32030317400436426,0.3067922906828153,0.17410380164872338,-0.008155260811788145,0.1480710059245911
CG8545,head,0.3614467303374802,0.22909596140779,0.07925922296974086,0.77490668081742,0.22509331918258,0.08644036932464977,0.14583409621283913,0.05995263737681252,0.21792785507453685,0.1999250462604721
CG8818,head,-0.8409704613363944,0.22891594556669967,0.9956342254105452,9.801922453296515e-4,0.004365774589454752,8.677366163491591e-4,0.0033855823441251,6.806010487865893e-4,-0.6016209030298557,0.20105957197475274
CG8569,head,-0.6657065722911337,0.2631299314558581,0.9350187596632549,0.020021733158619832,0.06498124033674513,0.01725404230031281,0.044959507178125295,0.012418030322796748,-0.41417318783743917,0.2286191598002646
muskelin,head,0.4137273313618679,0.24197358126949045,0.06902108989642242,0.8037208318614785,0.1962791681385215,0.07418017690919723,0.1272580782420991,0.04973082695727092,0.24682652602130017,0.21008136109348644
CG8778,head,-0.18838270002126878,0.24087923351449655,0.5605064052830971,0.19610447012526824,0.43949359471690286,0.2019239671349434,0.24338912459163461,0.12380091499496318,-0.09736008581802565,0.1819135284593947
ZnT49B,head,0.09009574420862387,0.2207286133553747,0.2610914657945716,0.4547737058701952,0.5452262941298048,0.26568086280801223,0.28413482833523324,0.1611524410418612,0.046353808590809197,0.16102812493831922
CG8768,head,-0.34188450746757804,0.26874803742923553,0.6918184556915022,0.1274305526503525,0.30818154430849776,0.1292024047675556,0.18075099165814526,0.07962615120011275,-0.1781196049456296,0.21181043587089624
CG12374,head,0.39849078678671157,0.36105244517296675,0.1782793595008639,0.633912575202673,0.366087424797327,0.1598896507652861,0.18780806529646307,0.08488062048426319,0.1598958125397961,0.24211741734249462
CG17574,head,0.3078130533470742,0.18691336774005543,0.06250248968883879,0.7954446234384661,0.20455537656153394,0.07732906155122607,0.14205288687269516,0.05763460414245032,0.20645442466115665,0.17491243413315194
sug,head,0.2806236225261025,0.25449391045697184,0.14768571745151243,0.6485631310916535,0.35143686890834647,0.15134727353034935,0.20375115145683403,0.09372125305844986,0.1474473532882147,0.19933862087839727
CG17019,head,-0.3729086752180253,0.25023062096300935,0.7499839457682982,0.09449399476614725,0.2500160542317018,0.10017347472982577,0.15552205946555456,0.06540847831781764,-0.21049100004412022,0.20920338989416395
SCCRO3,head,-0.3391865255032642,0.2613366646790408,0.6994894350272718,0.1217929111935239,0.3005105649727282,0.12409988293587591,0.17871765377920432,0.07814816164162075,-0.18068815123365572,0.20907048319990978
CG13323,head,-0.18656643425196373,0.3986071923923001,0.48460825784698836,0.2942322070147021,0.5153917421530116,0.24760640021777877,0.22115953513830958,0.10626034848328872,-0.0645408830276545,0.2371311907786665
GLaz,head,-0.09103314960833275,0.22974897809362138,0.4540351396518391,0.266631617216808,0.5459648603481608,0.2659673127416667,0.2793332431313528,0.15684167115952208,-0.046084092886129656,0.16600012918828472
CG17724,head,-0.5210145504684274,0.26214588811720924,0.8557684417610238,0.04979594273572312,0.14423155823897615,0.049135381518696605,0.09443561550325304,0.03358181801401874,-0.3066711106465314,0.22552741606861093
CG4646,head,0.06574475743203756,0.22050177347020572,0.28417552363730875,0.4258276289061324,0.5741723710938677,0.28346032834799495,0.2899968474565589,0.16520906398792065,0.033564238774720846,0.15902144836193413
Pex13,head,-0.1338883801460633,0.23532361499371224,0.5014191104980573,0.2338330098487892,0.4985808895019427,0.23870931161006767,0.2647478796531535,0.1439830649714909,-0.06818536203556214,0.1729233021703336
fsd,head,-0.07711452034109278,0.2705821336442469,0.4340984352097926,0.30231426471631245,0.5659015647902075,0.2780469315031209,0.263587300073895,0.1427764825504863,-0.0358311680238753,0.18571289281499825
Qsox1,head,0.2645980727610393,0.19893934419379997,0.10010668446584087,0.7112067124872274,0.28879328751277256,0.11923014249964359,0.1886866030469317,0.08554258402839446,0.16303191312102913,0.17507295179657267
CG4679,head,-0.5802159673173946,0.26586554888479186,0.8881466202128454,0.03731056857020856,0.1118533797871546,0.035575853758027604,0.07454281121694603,0.02429182412508356,-0.3461987731049317,0.22940871500583407
GstE14,head,-0.1081882892789825,0.2747298814766198,0.461942395691984,0.2806925223060908,0.5380576043080161,0.26180736001162375,0.25736508200192526,0.1368039600496846,-0.050139263946683554,0.1893986762604467
CG4716,head,0.527225632248169,0.1664319554025709,0.002054939477950048,0.989433476494994,0.010566523505005941,0.002323801791387887,0.008511584027055893,0.001943335951927123,0.429575720009085,0.15627809676807722
CG10799,head,-0.11035289569431361,0.21875144964636314,0.48011548000435006,0.2409188888801545,0.5198845199956499,0.25082206583458,0.2789656311154954,0.15641487642790428,-0.05747660140257234,0.16191723385449622
bbc,head,0.1180272724125282,0.17973053886834126,0.1974459086404231,0.5093019927273599,0.4906980072726401,0.2343697585275687,0.293252098632217,0.16760227002047115,0.06617229543881667,0.1412065399937177
mip120,head,-0.3335640920884897,0.26632591279774176,0.6870722512916454,0.1294479419073712,0.3129277487083546,0.13120815387661702,0.1834798068009834,0.0817213432869169,-0.17430748109647934,0.21002944845827096
NADK,head,0.1054329480939522,0.19750428095080494,0.22742481602202258,0.48153126378047784,0.5184687362195222,0.24965622832596698,0.2910439201974996,0.16581688598053998,0.05688000903637475,0.14961286699353593
CG13339,head,-0.3462395625746728,0.2703905294093205,0.693730098999531,0.12675582448577247,0.306269901000469,0.12795279121120734,0.17951407651469656,0.07883982627017291,-0.1798804714631321,0.21285111764423387
CG6329,head,0.3156812641014093,0.18771970291523096,0.059466460490678386,0.8040691803930557,0.1959308196069443,0.07393471484261065,0.13646435911626592,0.05439860710531499,0.21273698022226137,0.17609962693926448
CG6357,head,0.0624836129125077,0.201234165289749,0.27439941557924524,0.42246799636460547,0.5775320036353945,0.28534754824056197,0.30313258805614923,0.17261410891903986,0.032832875842947744,0.14748484777123963
Syngr,head,-0.16920684397859032,0.22747418823056068,0.5480944747853371,0.19861270955103955,0.4519055252146629,0.2099204517755226,0.2532928156636233,0.1328926117712709,-0.08931701667569181,0.17337920061121492
Echs1,head,-0.6449748780707547,0.22305287452990832,0.9726477388931052,0.007007531123931831,0.027352261106894815,0.006425867433470935,0.020344729982962984,0.004887335598314032,-0.45634341220658886,0.20083022586249755
CG13344,head,-0.18015751254280232,0.26230960038772766,0.5366549922471597,0.21995156051392165,0.46334500775284027,0.2173980958220103,0.24339344723891862,0.1238789772832781,-0.08799202931770483,0.1901433529967702
Rpn13,head,0.07671021896976216,0.19297215155340966,0.252893525109198,0.44238528878145106,0.557614711218549,0.2733821026292131,0.304721186109351,0.17330081208175668,0.041020819784775536,0.14372301764453488
CG6701,head,0.05052913351896926,0.20551417677481712,0.2900246663537652,0.40726355143675175,0.5927364485632483,0.29377464365124967,0.302711782209483,0.17252848143443308,0.02629180337745349,0.14926344285114404
Rcd1,head,-0.23347854920341282,0.22260432199284944,0.633450927804322,0.146244588531361,0.366549072195678,0.16037923662329442,0.220304483664317,0.10578080807284108,-0.13037319274293183,0.18041720743241543
O-fut1,head,0.07466565254630808,0.20746699715072733,0.26634577534721166,0.4377752469513559,0.5622247530486442,0.276211657252704,0.2958789777014325,0.16911652756533735,0.039047571256613865,0.1521734811078907
eIF3m,head,0.3000680611316864,0.1607079751331227,0.039653032974351604,0.8473979118195798,0.15260208818042018,0.0529805048371431,0.11294905520606857,0.04259038407579786,0.22055098852237529,0.15889501516976823
ReepB,head,0.09708349615868928,0.19056316443335838,0.22948930860839095,0.47209203212250633,0.5279079678774937,0.2554663510326793,0.29841865926910277,0.17073770539060815,0.052688937127609456,0.144561907166625
mRpS16,head,-0.5840472294760208,0.2802098656995966,0.8676122880215078,0.046497688947465435,0.1323877119784922,0.04388118119502835,0.08589002303102676,0.029438097212393103,-0.33120898850643987,0.2359873306199592
RpS23,head,0.9537353529076875,0.15793131314657874,1.5686642810244875e-8,0.9999998622363176,1.3776368243041696e-7,2.2474669881838585e-8,1.2207703962017208e-7,1.9598125669409766e-8,0.8095311092439174,0.14918608444120365
Snrk,head,-0.4686002165010579,0.22607356806315046,0.880472056689743,0.03700031080853611,0.11952794331025696,0.03839308752936626,0.08252763250172085,0.02733828323128413,-0.3065291870691032,0.20560135336365892
Usp20-33,head,0.03493686663209772,0.25510250202567697,0.330522694020573,0.39459639878395647,0.6054036012160435,0.3013935825782435,0.27488090719547054,0.1534311951800153,0.016655922804687476,0.1764435589806836
SmydA-1,head,0.008152896486735006,0.2907324376331757,0.36362353252232255,0.37640872688555166,0.6235912731144484,0.31343756754356833,0.25996774059212585,0.1392545434986484,0.003604244227310782,0.1933178227219707
CG8531,head,0.15415429038224193,0.2083935815662851,0.19295950949277196,0.5429833665147017,0.45701663348529836,0.21336556799336115,0.2640571239925264,0.1433144404929875,0.08410797407940274,0.16205289353757235
CG8547,head,0.11390586021026827,0.20125074020846018,0.22261112531789162,0.4918026755731313,0.5081973244268687,0.24363975649721303,0.2855861991089771,0.16226997137930083,0.06137173822412858,0.15278014097253254
CG8613,head,-0.13693500345643095,0.23096956069059987,0.507062639307494,0.22779777796360962,0.49293736069250604,0.23591749804357973,0.26513958272889643,0.14444889781010692,-0.07048530404780086,0.17111076567188052
CG8617,head,-0.03097279800480912,0.27086363791837226,0.3926423172586566,0.33970430382851247,0.6073576827413434,0.3032473452964841,0.2676533789128309,0.1470769939898702,-0.014299321099340137,0.18425006424795312
Arc1,head,0.7068962179895064,0.21337762525290654,0.0022235852387601117,0.9902498637469488,0.009750136253051192,0.002033467765300518,0.007526551014291081,0.0016226340877154234,0.520201239704751,0.19101268735407598
Tfb1,head,0.4808836910330099,0.20736330415160814,0.021428228482630415,0.9224103286444696,0.07758967135553042,0.021783953237310683,0.05616144287290001,0.016460209164243508,0.339108864494543,0.19370331053576578
CG17385,head,0.42180014633643825,0.1795534277067432,0.017183577171113275,0.9307312543341886,0.06926874566581138,0.01892884728585951,0.05208516849469811,0.015036889420810846,0.3185004164634367,0.17353956046249547
Achl,head,0.028659506132250545,0.2518628553759105,0.33485566921426674,0.38820337184318326,0.6117966281568167,0.30632331709555344,0.27694095894254994,0.15503667877474708,0.013741316616593242,0.1746099687488704
CG12868,head,-0.18949193386878305,0.25509936033315556,0.5511065160118997,0.20754370232853397,0.44889348398810025,0.20752953672422658,0.24134978165956628,0.12171184183022167,-0.09460376833852335,0.1881431594660964
CG10139,head,-0.45041137598781145,0.2640769313773988,0.7976170497228143,0.0748067327443154,0.20238295027718567,0.07616472754089626,0.12757621753287027,0.04988866629714317,-0.253622776662205,0.22160094568158098
jef,head,0.31818481169153934,0.22203447452929836,0.093729065065678685,0.7389538189710647,0.26104618102893534,0.10477108926951346,0.16731711596325666,0.07169682917139727,0.1902493570788475,0.19210488606365506
ND-B15,head,0.15586811378117238,0.23629587805818855,0.21690006630391523,0.5262668744971392,0.47373312550286084,0.22483495919442092,0.2568330591989456,0.13637944132689725,0.08004583961502447,0.17585545521157644
hui,head,-0.08899494699776378,0.24092543809470449,0.44969234341283126,0.2758419364149951,0.5503076565871687,0.26840067890099806,0.27446572017217363,0.1530273345933331,-0.04406809776365979,0.1717238061269718
CG10205,head,-0.3334731610746684,0.2472769451277406,0.7144264967233888,0.11111019277647424,0.28557350327661124,0.11798140228562409,0.174463310500137,0.0755087057077473,-0.18530369333966654,0.2035557347135436
CG10209,head,-0.20152814691102128,0.2677449220261889,0.55449862152179,0.20959844172622505,0.44550137847821003,0.20519892475971585,0.23590293675198498,0.11785418340363096,-0.09799179257272905,0.19467107002089107
