Geneid,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
Tsp96F,head,0.02215668295604778,0.11073820550626241,0.011478457867061809,0.014578764365145935,0.9854212356348541,0.9541637233171856,0.9739427777677923,0.9441971634546326,3.4170203186389736e-4,0.013939581780402955
CG9776,head,0.08086832421864348,0.10815666051536922,0.008546461392955229,0.02141474214604544,0.9785852578539546,0.9315726415226947,0.9700387964609993,0.9275897284692123,0.0014903899985512271,0.017315752459660872
rdgBbeta,head,0.009417765440416143,0.11473289749089884,0.01252944871627204,0.013805009864651052,0.986194990135349,0.9562463375126093,0.9736655414190769,0.9433003537120208,1.4397684919814638e-4,0.01421841193796358
ball,head,0.10296862614135943,0.1291238642601167,0.009406172467385954,0.023888211433641393,0.9761117885663586,0.9232705839161175,0.9667056160989727,0.9129737863020028,0.0019465877522289153,0.02119363435027382
Akap200,head,0.046376646783593434,0.10378132325372179,0.009646067028185268,0.016676105829995902,0.9833238941700041,0.947440103989067,0.9736778271418188,0.9433334720833022,7.514015855007993e-4,0.01410339236577678
ppl,head,-0.014216181754210355,0.09966965240423785,0.013242799434193708,0.011112125013766017,0.9867572005658063,0.9574150116264958,0.9756450755520403,0.9475969928605434,-2.152205305894453e-4,0.01235099767310755
msps,head,-0.12993161372695766,0.11346041571035086,0.030941665462353884,0.0074013099393436255,0.9690583345376461,0.8963236977421075,0.9616570245983025,0.8901598559382602,-0.003117095199410909,0.0243527337273808
MBD-like,head,0.07685132015249108,0.11480101827060143,0.009233926537928205,0.020648037210704073,0.9793519627892959,0.9339164170666104,0.9701180362513677,0.9280516005305983,0.0013659867374149173,0.017502410495361425
MTA1-like,head,0.07181433596756479,0.10275891094273712,0.008443359234864944,0.020123454864523715,0.9798765451354763,0.9358716381503778,0.9714331859006113,0.9344414144889501,0.0012867371218104294,0.015953121454035112
Pdha,head,0.13661767192149893,0.08052513327795514,0.00447204112537003,0.052615740751661866,0.9473842592483381,0.8090938901363869,0.9429122181229681,0.8104799172035496,0.005842904278384727,0.02976955787742328
l(1)G0320,head,-0.12279124851911516,0.08820459641588484,0.0370453461894914,0.00549655458911924,0.9629546538105086,0.8721780270020222,0.9574580992213894,0.8719199487154055,-0.0036942399113792765,0.023941767231625603
l(1)G0289,head,0.002179863222568079,0.08208013664216025,0.010519536030015653,0.010886692106644391,0.9891133078933556,0.9595818673828921,0.97859377186334,0.9505445619479486,3.15732325905682e-5,0.009880887826071681
Ptpmeg2,head,0.006866744990948526,0.09078944503499305,0.010898664357741894,0.011988305499389229,0.9880116945006108,0.959088964891633,0.9771130301428689,0.9495399507012666,1.018379587040061e-4,0.011079182397412492
ATPsyndelta,head,0.10774889595068748,0.09029655809925387,0.0061081675224160525,0.030047832398386598,0.9699521676016134,0.8995526630193924,0.9638440000791973,0.9004775185065556,0.002681373823003206,0.020412798552045787
Ankle2,head,0.13603678336549863,0.1230524604272722,0.007972365431832662,0.03054109411072503,0.969458905889275,0.8977963729280167,0.9614865404574423,0.889382668954819,0.0031477550151429207,0.025383203801816922
Cdc7,head,-0.10697500379691816,0.10718314121734011,0.02646398597584776,0.0075734416401713744,0.9735360140241522,0.9141400834680617,0.9659625723839809,0.9099341125563952,-0.002298324835584598,0.02051052155321603
kirre,head,-0.041012681459106304,0.11402625271968994,0.016449037393542754,0.010724915867493579,0.9835509626064572,0.9482096073051091,0.9728260467389637,0.9406213080614351,-6.534556622039172e-4,0.015014721803861089
jbug,head,-0.10363701352921173,0.08992982925512685,0.02876073045634675,0.006200696448152354,0.9712392695436532,0.9049315692852967,0.9650385730955009,0.9056153317980782,-0.0024884078122085914,0.01961955541689706
cyp33,head,0.06300025079251487,0.13123529009428497,0.011005196156111952,0.019057770633515214,0.9809422293664848,0.9391767107034238,0.9699370332103728,0.9269161313490889,0.0010403877513761829,0.018098101844780425
CG17834,head,0.0012300875678239176,0.1439211904479746,0.014757611161062001,0.014896977487744212,0.9851030225122558,0.9532284608312402,0.9703454113511938,0.9289998918823821,1.8773175877374708e-5,0.017780160597979402
TotA,head,0.9452169818928674,0.19788457058116096,7.11909125501644e-5,0.9851690164404291,0.014830983559570955,0.006593973118001557,0.01475979264702079,0.0065697829582773756,0.7109209173061154,0.20418073772750236
Tob,head,-0.07880115601191628,0.08945643639724743,0.022077165330504078,0.00699840219238268,0.9779228346694959,0.9291762989166668,0.9709244324771132,0.9317938850051211,-0.0015428847787750577,0.015682421213913077
Syt4,head,-0.01955920298096603,0.09730891082749629,0.013571567887189162,0.010580027241422374,0.9864284321128108,0.9567332336709855,0.9758484048713885,0.9479438260159312,-2.971789063214091e-4,0.01216512426779347
Drep2,head,0.05308872682865753,0.11597231366605826,0.010307863839833842,0.017748366609846467,0.9822516333901535,0.943977037262434,0.9719437695503197,0.9367060537829948,8.700173943867529e-4,0.01586961265950893
Kap3,head,0.06796688165879478,0.11793288134754094,0.009826790238286809,0.01947619909632603,0.980523800903674,0.9380726117156248,0.9706970106653872,0.9307241326192915,0.0011618606989586785,0.017071339046281976
Ilk,head,0.047737394259110916,0.1009376346215916,0.009341239121545497,0.016757211872282962,0.983242788127717,0.9471847515875119,0.9739015490061715,0.944054741671613,7.776393790081158e-4,0.013862059754524694
I-2,head,-0.0591450174345627,0.09411855013075934,0.018230063953785458,0.008218679297422371,0.9817699360462145,0.9422718045072144,0.9735512567487922,0.9429911608509168,-0.0010151007697571353,0.013974186999247264
ECSIT,head,-0.03512308715765694,0.12979557533993613,0.01653032909874874,0.012140619960696264,0.9834696709012513,0.9479419266122893,0.971329050940555,0.9339355091081782,-5.509294083721948e-4,0.016642360731027938
Ube4A,head,0.1268523577772328,0.12136863761321778,0.008100713693960149,0.028799790354434585,0.9712002096455654,0.904786500063479,0.9630994959516053,0.8973299199901247,0.0028101931297994072,0.023900531290800553
rtet,head,0.0851926688249818,0.12972354433709937,0.01005375781661122,0.021499913957012673,0.9785000860429873,0.9312304419085158,0.9684463282263761,0.9205135285697322,0.0015040664577649083,0.019549148222858612
Nab2,head,-0.031094019441684148,0.11854569281606815,0.015725674766710163,0.011562018369129401,0.9842743252332898,0.9504761859800431,0.9727123068641604,0.9400571936671528,-4.862944787930113e-4,0.015164854894596484
Non1,head,0.13150128678257095,0.08580348473197387,0.005059337252906526,0.043397760387083095,0.9566022396129169,0.847359867052155,0.9515429023600104,0.8488790056511132,0.00461062008895593,0.026740433873384484
CG4119,head,0.058027659329327796,0.10860615961818597,0.009506494538544685,0.01818146000526999,0.98181853999473,0.9424799118612937,0.9723120454561853,0.938481977509888,9.725135918439693e-4,0.015389215492414596
Hrd3,head,-0.04767543263478423,0.12200215714610232,0.01735867418558623,0.011004344084744155,0.9826413258144138,0.9451601563163166,0.9716369817296696,0.9352794373151041,-7.67603527775314e-4,0.016253496068058274
Usp1,head,0.11335045170837152,0.10555262561636701,0.007243137055022997,0.028236588115966965,0.971763411884033,0.9069966377238197,0.96452027482901,0.9036179393864405,0.002574314196522946,0.021464986230187656
Mtpalpha,head,-0.1273970562125856,0.09232438064193373,0.03706706928334724,0.005729283719854261,0.9629329307166528,0.8719765469430423,0.9572036469967985,0.8710176844852847,-0.003791358338751244,0.024726446358062027
CG17841,head,0.09984730173271217,0.09092490768649819,0.006407821631256527,0.027342134404487073,0.9726578655955129,0.9104368354219196,0.9662500439642564,0.911230973610152,0.0022939032026824853,0.01893797513700784
CG4341,head,0.07640363539922912,0.13318137512795586,0.01062093776883366,0.02046206937760675,0.9795379306223932,0.934628879889293,0.9689169928535596,0.9224990766467173,0.001302551430021318,0.019177447561468337
bdl,head,0.0019463242808324122,0.10058318628817607,0.012026586317930965,0.012315265206708115,0.9876847347932919,0.9587223939742265,0.9756581484753609,0.9476101971529187,2.9296394460106823e-5,0.012341898300968948
Ack,head,0.10600043655500813,0.11478161094402761,0.008216949679372476,0.025399443712693648,0.9746005562873064,0.9185704160833585,0.9663836066079339,0.9117479904961202,0.002166413436216188,0.020699434256604723
CG31705,head,0.09741647397934694,0.0832826029785466,0.005793431353138256,0.028402573045331225,0.9715974269546688,0.906490805095655,0.9658039956015305,0.9092475111244398,0.002355431727033435,0.018445502145194262
CG30116,head,-0.034117503321739906,0.1130720767491106,0.01575337734990967,0.011000402399706344,0.9842466226500903,0.9503710745814693,0.973246220250384,0.9421025622262559,-5.362523948264404e-4,0.014609980461616967
Rich,head,-0.04351866062711329,0.12072621583869797,0.016924541493771983,0.011104479320600547,0.983075458506228,0.9465843253927974,0.9719709791856275,0.936846793218699,-6.951847049856175e-4,0.015910544569180275
CG3793,head,-0.03747726014807021,0.12474098020666062,0.01652926598867399,0.011680853890365106,0.983470734011326,0.947952699446552,0.9717898801209609,0.9360723513176578,-5.911552345528275e-4,0.016129894429406783
CenG1A,head,0.067667098038446,0.11515825826601521,0.009623355082009177,0.019433271188716295,0.9805667288112837,0.9382215175272207,0.9709433737292745,0.9318683559778967,0.0011611853746918374,0.016773054265144104
CG15293,head,0.07208997757848623,0.08918473076234658,0.007230185397558597,0.020659027203699942,0.9793409727963001,0.9338773337338558,0.9721107873987415,0.9374678701796901,0.0013488611484017304,0.014835833281607784
CG18507,head,0.07481988982048804,0.11735346871963795,0.009511749657350244,0.020342167818150347,0.9796578321818497,0.9350809894866344,0.9701460825244994,0.928139385666381,0.0013116691931954394,0.017560191243115825
mTTF,head,0.11216534911363524,0.12311329650883528,0.0086683358795661691,0.02576188644057098,0.974238113559429,0.9171026849103023,0.9655697776798629,0.9083682900552837,0.0022698204830923457,0.02190786350655931
CG7953,head,0.5334696953179507,0.17895533200611607,0.00429446936378719,0.311531757314632,0.688468242685368,0.3472639779606619,0.6841737733215808,0.34571212685138286,0.11692980125940386,0.198958060236633
CG7916,head,0.9315419448501725,0.1840414329886343,1.7120959165384947e-5,0.9960323092126655,0.003967690787334449,0.0011354615774262684,0.003950569828169064,0.0011307322234131022,0.7338864863380868,0.179637483153598
CG9008,head,-0.05566990915682479,0.13885366593773033,0.01852387826865276,0.011822379146306239,0.9814761217313472,0.9412752202686854,0.969653742585041,0.9254693026538178,-8.96427057487369e-4,0.018511685611435215
TM9SF4,head,-0.08760587117166824,0.09716303810453113,0.023331569385604434,0.0073684836553911115,0.9766684306143956,0.925104934041678,0.9692999469590045,0.9240783392265756,-0.0017542215647875646,0.017315934808441645
NimB2,head,-0.0910928730238717,0.1559003611383551,0.021871882925006747,0.011602832941714158,0.9781281170749933,0.9299534661973817,0.9665252841332791,0.912225115127301,-0.001535086153144123,0.022294581608377915
ics,head,-0.060915215586556576,0.10893760052950002,0.01854799789188233,0.009408237316310575,0.9814520021081177,0.9412169719509057,0.9720437647918071,0.937148270515056,-0.0010308007483559518,0.01563235213768697
Atf3,head,0.0026041480680976115,0.10067059195104376,0.011985362231761276,0.012371409245920728,0.9876285907540793,0.9586283025566992,0.975643228522318,0.9475837817218776,3.920676794322688e-5,0.012355271535990905
gammaSnap1,head,0.05210424720561596,0.12163491150399011,0.01077773544178362,0.017782448120419736,0.9822175518795803,0.9438083341984568,0.9714398164377966,0.9344939654105027,8.475736526293134e-4,0.01644131550032376
x16,head,0.2037045361710429,0.09963896843016806,0.004573074173711333,0.08866601868569579,0.9113339813143042,0.7072953745126246,0.9067609071405929,0.7029668530213098,0.013952525233020555,0.052442784109596574
sut1,head,0.12744370948791062,0.12194172424689081,0.008127438595855518,0.0288401884235423,0.9711598115764577,0.9046408876592676,0.9630323729806022,0.8968857115991067,0.002822293744811914,0.024002212703149676
qtc,head,-0.02204371261790916,0.10235207766702668,0.014101425969810566,0.010837904598722914,0.9858985740301894,0.9554554279525419,0.9750606694314665,0.9466725838102211,-3.3796557480701527e-4,0.012877407929819997
hfp,head,0.020382427819210625,0.08720844735934918,0.009654456463768613,0.013007153511698233,0.9869928464883018,0.9577897611261037,0.9773383900245332,0.949751132495974,3.0524043266538586e-4,0.010882324902606738
phtf,head,-0.12441872259352407,0.10450837115036375,0.03152246706510864,0.006834846122190541,0.9684775329348914,0.8934687558396095,0.9616426868127008,0.8901006205044076,-0.0031050971193965172,0.023440745207858254
lqf,head,-0.1237565722859375,0.09787131210507495,0.03329703809302964,0.006300404954343697,0.9667029619069704,0.8863735724118292,0.9604025569526267,0.8843806913242216,-0.0032966267691013373,0.023507882694482597
lcs,head,-0.25173191631118674,0.14559895131741832,0.059509604718334774,0.007010831069611423,0.9404903952816652,0.785715720461719,0.9334795642120538,0.7775554761191809,-0.010243167202115724,0.050961228889169964
qsm,head,0.15867570403458353,0.12000718913161565,0.007158889933788881,0.037405972716577085,0.9625940272834229,0.8699150718333611,0.955435137349634,0.8628175683239947,0.0044157259662724185,0.029823717724523736
aralar1,head,0.019565265650213104,0.08792715451320585,0.009772144481907663,0.0129705627099298,0.9870294372900702,0.9578158294588666,0.9772572928081625,0.9496608162308134,2.929502508594184e-4,0.010950972679361954
mRpL50,head,-0.12522223586731973,0.12143974101801251,0.02844690156540519,0.008152760700603556,0.9715530984345948,0.9063981443102059,0.9634003377339913,0.8988667539935091,-0.0027463581637480507,0.023654395184715224
Adat1,head,0.27093738428159453,0.2590459869151369,0.012762400615190073,0.03292716455244771,0.9670728354475523,0.8873434794862941,0.9543104348323622,0.8589324865143624,0.004635491562625839,0.04222874142616586
VhaPPA1-1,head,-0.15002712200820206,0.08573653841949502,0.05739351606279963,0.004603301014901362,0.9426064839372004,0.7918430337480046,0.938003182922299,0.7913641642271645,-0.006883454468636883,0.0334094847091092
VhaM9.7-b,head,-0.09750653027110631,0.08063365686357665,0.0292382199536928,0.005546073180159206,0.9707617800463072,0.9028990891730394,0.965215706866148,0.906496099037757,-0.002432756211985557,0.018491501199554804
VhaM9.7-c,head,-0.07493651169242792,0.11145263756203651,0.020432144838957167,0.009040436713562028,0.9795678551610428,0.9346668586183505,0.9705274184474808,0.92999195214461,-0.0013324375156945267,0.01702817550360177
Vha100-2,head,0.07002608288341339,0.09060923386217536,0.007442891422488329,0.020181572730992636,0.9798184272690074,0.9355985672800194,0.972375535846519,0.938653012385501,0.0012865298390605348,0.014716240592865068
Vha100-1,head,-0.10806103101335862,0.10579195634264195,0.026908589233120894,0.007424846096676818,0.9730914107668791,0.9121805630699082,0.9656665646702023,0.9087931995275312,-0.0023602845528122767,0.020628684775089695
Rpt5,head,0.02858918234923137,0.0914715709994423,0.009531941242412856,0.014141534893675645,0.9858584651063244,0.9553744242854706,0.9763265238639115,0.9485960302678753,4.388797052198499e-4,0.011725412403607458
Rpt3,head,0.018944234141278805,0.08716829092669073,0.00974459037611164,0.012856343946576754,0.9871436560534232,0.9580103913031119,0.9773990656773116,0.9498171496183108,2.829129221471865e-4,0.010834001161074627
Rpt1,head,0.08214051165725429,0.08293144840239558,0.006271243679628835,0.023641446416535872,0.9763585535834641,0.924050809259289,0.9700873099038353,0.9278573239159442,0.001716509996220833,0.015789166904361145
Rpn7,head,-0.0050276262132734895,0.14688701062954734,0.015262294459380654,0.014702224370426564,0.9847377055406193,0.9519373336763295,0.9700354811701928,0.9275358388201083,-7.66471764164718e-5,0.018143057932530675
Rpn6,head,0.05167192910094963,0.08733559323500405,0.007936910047864565,0.017026407015266143,0.9829735929847339,0.9463184025518331,0.9750366829368693,0.9466380242690593,8.622053667109356e-4,0.012645171158758503
Rpn5,head,0.05620962026556434,0.07975773040540696,0.006999574709400158,0.017828481722262257,0.9821715182777377,0.9436120110971581,0.9751719435683376,0.94691264453626,9.726700300862528e-4,0.012290652968895829
Rpn9,head,-0.03157618881697001,0.08836191476053297,0.01431661994870459,0.00907795175499071,0.9856833800512954,0.9549719468121983,0.9766054282963047,0.9489460454297046,-4.868914929236105e-4,0.01147042656489834
Rpn2,head,-3.867866930316877e-5,0.1085187596579845,0.012732101980060695,0.012726657425252474,0.9872678980199393,0.9581391511723535,0.9745412405946868,0.9456300619462142,-5.872964897873802e-7,0.01337204349896376
Rpn12,head,-0.26751709181220956,0.09967722621805623,0.24333681847333666,0.0031486638730865435,0.7566631815266633,0.425579902424313,0.7535145176535768,0.42685184390178516,-0.05229268929522212,0.10423378244921516
Rpn11,head,-0.03241244363271131,0.08981461829617274,0.014488690124140224,0.009162819370422182,0.9855113098758598,0.9544447968554869,0.9763484905054376,0.9486337879162232,-5.017902675556945e-4,0.011690266314665479
Rpn1,head,-0.11983094731769055,0.09845679105176947,0.03175629188541862,0.006460293415097129,0.9682437081145814,0.8928219603443485,0.9617834146994843,0.8906306845816763,-0.003058668647904627,0.02266906138600736
RpL15,head,-0.05819174512465644,0.07810111512651206,0.018263624341381957,0.006748138932324621,0.981736375658618,0.9421319982678219,0.9749882367262934,0.9465687440127768,-0.001024639335748134,0.012342992282210035
Rh50,head,0.027963906908513247,0.1092601366737884,0.01103896556386752,0.01501086113963146,0.9849891388603685,0.9528613393561568,0.973950173296501,0.9442286531838852,4.345600264820196e-4,0.013924144182720036
Nhe3,head,-0.09674092594454137,0.0963189690286568,0.025548977287028762,0.006983471348056325,0.9744510227129712,0.9179779469293734,0.9674675513649149,0.9160756063820981,-0.002077808878021877,0.018574023629231693
Nckx30C,head,0.05704167199366794,0.10018250059603563,0.008845151356084657,0.017952347293170856,0.9820476527068291,0.9431470301675366,0.9732025013507445,0.9419159897026925,9.619994449293765e-4,0.01442702524189505
Mst85C,head,0.1454189973791809,0.11014864294563789,0.006727373008930448,0.03654668223436819,0.9634533177656318,0.8741500904628693,0.9567259447567014,0.8693526792004351,0.004069736853904887,0.027581728153891615
Fmr1,head,0.07396757377898383,0.10009939645788726,0.008130469007554098,0.0205467622244504,0.9794532377755496,0.9343999847646525,0.9713227687679955,0.933881514718889,0.0013495953975800972,0.015934435920941268
eEF1beta,head,-0.08781228681403629,0.07784823933698666,0.026410633513520465,0.005595337809562451,0.9735893664864795,0.9143262798360844,0.9679940286769171,0.9184216877652033,-0.0020277792792111017,0.01659939616460896
Dhit,head,0.001940663711820112,0.12526851997085767,0.01367358750117642,0.01391935131062838,0.9860806486893716,0.956012497752197,0.9724070611881952,0.9388014565874717,2.9712448825674444e-5,0.015501386346287187
CG18508,head,-0.061814730361988174,0.1213998144649118,0.01879533041063619,0.010342198840417094,0.9812046695893638,0.9402797091098775,0.9708624707489467,0.9314632199071904,-0.0010314418551273814,0.016995094773465558
Cmpk,head,-0.0933486645919927,0.0842486145753224,0.026768510401635748,0.006012541475154731,0.9732314895983643,0.9128852204531962,0.9672189481232095,0.9149426029151136,-0.0021442511414426165,0.017689684140320044
CSN7,head,-0.1496770405560996,0.10718405334915311,0.039366632638889065,0.006384555123799096,0.9606333673611109,0.8630915807699777,0.9542488122373118,0.8587018884055283,-0.004518405485889129,0.028851928286240062
CSN6,head,-0.0036959944979620823,0.11991951541018966,0.01371631372041604,0.013232408967254417,0.986283686279584,0.9564146613763204,0.9730512773123295,0.9413353282742412,-5.65275161216304e-5,0.014835165971909679
dao,head,-0.1954118832624504,0.12094718386428889,0.05154778765239321,0.006393691578892358,0.9484522123476068,0.8137759997259477,0.9420585207687144,0.8084914036935309,-0.007347152585097493,0.03949446656772355
stol,head,-0.0705082835555223,0.12092195181856802,0.01978787014864125,0.009953530992898196,0.9802121298513587,0.9370911689531229,0.9702585988584606,0.9286079669859771,-0.0012089180759814074,0.017557620803203295
nAChRalpha5,head,-0.12420578559270112,0.11422772022194982,0.029362659717617645,0.007623388482913107,0.9706373402823824,0.9021794282478269,0.9630139517994692,0.8967364100910822,-0.00284728399576752,0.023372536361743003
CG33090,head,-0.09493916199454365,0.11667988474979889,0.023306168439880093,0.008730378271195605,0.9766938315601199,0.925211058739256,0.9679634532889243,0.9183704880541831,-0.0018164914732011455,0.01946840762717678
CG16865,head,-0.054827917547940405,0.13571196111347547,0.018378225855961827,0.011649100611860752,0.9816217741440382,0.9417503829112026,0.9699726735321774,0.9271733046538279,-8.84614436704995e-4,0.018129900940666497
CG8997,head,0.7511102800658034,0.1805961510831827,4.42971631476774e-4,0.9105272098212673,0.08947279017873268,0.03431699064014426,0.0890298185472559,0.03419266823170195,0.5270479436954069,0.23454917442229112
Cyp28a5,head,0.002233889452089688,0.1261520731377803,0.013708373430200371,0.013989745733217984,0.986010254266782,0.9558262785712756,0.9723018808365816,0.9384066911310219,3.4206421025474356e-5,0.015612137693185113
CG14478,head,0.04475758637335861,0.09860445421362074,0.00928701233805429,0.01632463312686694,0.9836753668731331,0.9485579867562863,0.9743883545350788,0.9452318607938154,7.224982498394362e-4,0.01341213560261117
CG9933,head,0.0019312747898546697,0.12510605920109616,0.013664393933453978,0.013909212978581165,0.9860907870214188,0.956026744825337,0.9724263930879649,0.9389277521421524,2.9567999397413103e-5,0.015481090893260467
gammaCOP,head,0.0035061976518070415,0.09243279534746913,0.011283113342379636,0.011832721232740262,0.9881672787672597,0.9592060842382285,0.9768841654248801,0.9493334911968919,5.209201428174582e-5,0.011272426537668627
deltaCOP,head,-0.17305754950250646,0.0894497511054554,0.07480551288789605,0.00439525434214183,0.925194487112104,0.7443348581927678,0.9207992327699621,0.7430439229573754,-0.010230687206119637,0.04234648829254917
trbl,head,0.19413710784027055,0.13457744041042147,0.007406552158837343,0.04325722872452831,0.9567427712754717,0.847823787036632,0.94933621911663435,0.8397269309766914,0.005944151296806905,0.03660546934953115
tant,head,0.05348800537707003,0.12074768223970649,0.010650820003079042,0.017901068527672703,0.9820989314723273,0.9433075570021696,0.9714481114692483,0.9345332887058896,8.736947648530562e-4,0.01641958674775317
Spt6,head,-0.021235983432960598,0.12203365066190859,0.015094231239191958,0.012333938280767232,0.984905768760808,0.9525726160582072,0.9725718304800408,0.9395770059099188,-3.281957443564182e-4,0.01532347280352567
Spn88Ea,head,-0.08607870758272271,0.1256838664078005,0.021685098861484953,0.009726329345573603,0.978314901138515,0.9306652146303102,0.9685885717929414,0.9212378712726916,-0.0015407284948530868,0.019278672417900985
Spn42Dd,head,-0.1267637977782602,0.11536540850235084,0.02977011244344452,0.007639823133756218,0.9702298875565555,0.9009677768314319,0.9625900644227993,0.8945274998612043,-0.002930266952052521,0.02380662356165798
Spn27A,head,-0.1267806983218459,0.1194280425022396,0.02908157058763372,0.00795438387269809,0.9709184294123663,0.9035053485711241,0.9629640455396682,0.8965364056698119,-0.0028449782912804726,0.023855336816840655
sds22,head,-0.05295359322439613,0.11512973841731103,0.017714342927438897,0.010249021968463112,0.9822856570725611,0.9440544677569365,0.972036635104098,0.9371137114876018,-8.681201508581015e-4,0.015768543436485614
onecut,head,0.052793179914400135,0.12230583622389357,0.010796540835187662,0.01786789477708306,0.9821321052229169,0.9434801481753556,0.9713355643877293,0.9339759095846707,8.596664358813449e-4,0.016553157975738562
Smurf,head,0.052678070517950426,0.11368080942904092,0.010148935651200786,0.017650776678003743,0.9823492233219963,0.9443361126035826,0.9722002876707955,0.9379375650451609,8.640100369257078e-4,0.015591907551667422
Dd,head,0.009730465397997073,0.11220087942642037,0.012334675682414309,0.013674308998915086,0.9863256910010849,0.9565329891449903,0.9739910153186706,0.9442914955229141,1.4855936265393432e-4,0.013899260118180615
disp,head,0.023542189133673286,0.13273457514266201,0.012910596803047292,0.015777295595083562,0.9842227044049164,0.9502846585211057,0.9713121076018691,0.9338409249663154,3.6414664114068084e-4,0.016676567703603182
ced-6,head,0.09130770825470869,0.0874779138393214,0.006375965468069289,0.0255012701271653,0.9744987298728347,0.9181436050454145,0.9681227644047654,0.9189788695002606,0.002001342838461147,0.017413294049170115
cathD,head,-0.0757147959813283,0.08227160297691026,0.0220192158389223,0.006443425457183238,0.9779807841610777,0.9293380495084046,0.9715373587038945,0.9348968100523604,-0.00150283098105333,0.014816456496847066
asf1,head,-0.011272171184345425,0.10243697695065418,0.01317621509212863,0.011520620451698771,0.9868237849078714,0.9575076587680147,0.9753031644561726,0.9471093511777295,-1.7077860308505714e-4,0.012661943085249696
aru,head,0.04112763756108828,0.10463540651311422,0.009975892440180933,0.016114249815860293,0.9838857501841397,0.9491462762985193,0.9739098577439588,0.944078559773592,6.564617713939039e-4,0.013914018328932963
Uba2,head,0.03239520605618379,0.10593638997019764,0.010536633163568454,0.015267587055267207,0.9847324129447328,0.9519196240403729,0.9741957797811643,0.9447715163753049,5.068512517139317e-4,0.01367450942503669
ScsbetaG,head,-0.2007357785365944,0.12360298015815621,0.05218881416019849,0.006476877517309632,0.9478111858398015,0.8109478448687447,0.9413343083224919,0.8035455999933935,-0.007586185525129845,0.040536418484726534
SoxN,head,0.012375725960859563,0.1332727713331294,0.013540870236466773,0.015036286291491674,0.9849637137085083,0.952776881538124,0.9714228434720416,0.9343887287308952,1.8999315331821311e-4,0.016559222688940573
Debcl,head,0.0497534918232487,0.1176511525349494,0.010586505836339577,0.017440605793729413,0.9825593942062706,0.9450001217154589,0.971972888369931,0.9368701483269392,8.073494142853664e-4,0.015868812567445132
REG,head,-0.0589430100611603,0.081082447042713085,0.018336561580506228,0.007008063427901723,0.9816634384194938,0.9419772994427797,0.974655374991592,0.9458980194894986,-0.0010357407680145368,0.0126941611771992
Prosbeta5,head,0.06354023694293279,0.08087841918555017,0.006791562010064145,0.019287356213203877,0.9807126437867961,0.9387116387361931,0.973921081776732,0.9441102699729209,0.001153619711304086,0.013177430099282836
NHP2,head,-0.23674288502859725,0.1060317062028119,0.11753751982265526,0.004400402514567414,0.8824624801773447,0.6337811145635321,0.8780620776627773,0.6330601243768735,-0.02137007042041677,0.06784802646545601
Mkrn1,head,0.09550227151137448,0.09748409226604564,0.0071258139840969514,0.025087055518774548,0.9749129444812255,0.9194079906029351,0.9677871304971285,0.917564951638547,0.0020168976360623865,0.018434919284576502
Men-b,head,0.10228154666476119,0.08903314199744863,0.00616267717599861,0.02854301488717681,0.9714569851128232,0.9058844353502278,0.9652943079368246,0.9068344987489463,0.0024461408286579204,0.019364888089901347
ssh,head,0.050691774000407225,0.11610254092649001,0.010426056082624036,0.017496671254461305,0.9825033287455387,0.9448763285779511,0.9720772726629147,0.9373315289010644,8.254448663764258e-4,0.01574651906109288
Las,head,-0.10813408742439512,0.12442573264300592,0.024971642775383218,0.008892902759107701,0.9750283572246168,0.9197876582663054,0.9661354544655091,0.9107716656732302,-0.002132289146913941,0.021481311610546536
slmo,head,0.21928936674613062,0.1409066443228283,0.007320695100541896,0.04903823574151511,0.9509617642584849,0.8239082815358296,0.943641069157943,0.8145390290636805,0.007449604805955452,0.04215997441847544
Hml,head,0.4481976411088604,0.16423590724632434,0.00479856301852688,0.22523197700329411,0.7747680229967059,0.4563565561781238,0.769969459978179,0.45137446518888386,0.07141276851457029,0.15226321529556736
Fad2,head,-0.15144093186253937,0.16017855028899966,0.028611825329122653,0.01012300966146984,0.9713881746708773,0.9056485299625328,0.9612651650094075,0.8878444445856593,-0.00301977542533893,0.02827595560882857
Fkbp59,head,-0.07455260380279399,0.11126235806440024,0.020380337525777836,0.009039991888289745,0.9796196624742222,0.9348936203089935,0.9705796705859324,0.9301531259630665,-0.0013241000320142542,0.016976302789815306
eEF1gamma,head,-0.034549824046647915,0.05950502590643261,0.013415297391894287,0.005939067190142255,0.9865847026081057,0.9570333008126471,0.9806456354179635,0.9508640900431877,-5.150864137572884e-4,0.008184349437105469
Coq7,head,-0.13264171607277472,0.09216338632358718,0.0396446312851213,0.005577626541531933,0.9603553687148787,0.8621322301165482,0.9547777421733468,0.8608535479558218,-0.0041996958801646415,0.026120373412267847
CHES-1-like,head,-0.03174848285515969,0.10174922253306173,0.015003996246414908,0.010232341184926996,0.9849960037535851,0.9528865995296076,0.9747636625686581,0.9460910907498571,-4.951701814792088e-4,0.013134108594969513
Tsp42Ee,head,-0.009198404144253158,0.08232924956032571,0.011541845285008345,0.009991046622320754,0.9884581547149917,0.9593722156830148,0.9784671080926709,0.9504970339352647,-1.3390813925658716e-4,0.009979106269140206
